ID;DatenTypID;DatumZeitID;DatumID;MonatID;DatumTextkurz;DatumKurz;WochentagID;StundenID;Preis;PreisBrutto;PreisMin;PreisMax;PreisMean;PreisMinDauer;PreisMinWartezeit;PreisMinBrutto;PreisMaxBrutto;PreisMeanBrutto;SzenarioTag;SzenarioWoche;;;;;
;;2025120703;;;;;;;0,02101;0,0586729;;;817;Quarter-hourly average price final;;;48.49;2025-12-07T03:00:00+01:00;;;21. Jan;21,01;;;
;;2025120704;;;;;;;0,01483;0,0506022;;;817;Quarter-hourly average price final;;;41.82;2025-12-07T04:00:00+01:00;;;14.83;14,83;;;
;;2025120705;;;;;;;0,01369;0,051909;;;817;Quarter-hourly average price final;;;42.9;2025-12-07T05:00:00+01:00;;;13.69;13,69;;;
;;2025120706;;;;;;;0,01668;0,0531674;;;817;Quarter-hourly average price final;;;43.94;2025-12-07T06:00:00+01:00;;;16.68;16,68;;;
;;2025120707;;;;;;;0,01743;0,0529496;;;817;Quarter-hourly average price final;;;43.76;2025-12-07T07:00:00+01:00;;;17.43;17,43;;;
;;2025120708;;;;;;;0,02819;0,0634161;;;817;Quarter-hourly average price final;;;52.41;2025-12-07T08:00:00+01:00;;;28.19;28,19;;;
;;2025120709;;;;;;;0,02295;0,0551639;;;817;Quarter-hourly average price final;;;45.59;2025-12-07T09:00:00+01:00;;;22.95;22,95;;;
;;2025120710;;;;;;;0,01609;0,046343;;;817;Quarter-hourly average price final;;;38.3;2025-12-07T10:00:00+01:00;;;16. Sep;16,09;;;
;;2025120711;;;;;;;0,01;0,0424226;;;817;Quarter-hourly average price final;;;35.06;2025-12-07T11:00:00+01:00;;;10;10,00;;;
;;2025120712;;;;;;;0,001;0,0420233;;;817;Quarter-hourly average price final;;;34.73;2025-12-07T12:00:00+01:00;;;1;1,00;;;
;;2025120713;;;;;;;0,0005;0,0395428;;;817;Quarter-hourly average price final;;;32.68;2025-12-07T13:00:00+01:00;;;0.5;0,5;;;
;;2025120714;;;;;;;0,00066;0,0398211;;;817;Quarter-hourly average price final;;;32.91;2025-12-07T14:00:00+01:00;;;0.66;0,66;;;
;;2025120715;;;;;;;0,001;0,044891;;;817;Quarter-hourly average price final;;;37.1;2025-12-07T15:00:00+01:00;;;1;1,00;;;
;;2025120716;;;;;;;0,00104;0,0567853;;;817;Quarter-hourly average price final;;;46.93;2025-12-07T16:00:00+01:00;;;Apr 96;1,04;;;
;;2025120717;;;;;;;0,03105;0,0909436;;;817;Quarter-hourly average price final;;;75.16;2025-12-07T17:00:00+01:00;;;31. Mai;31,05;;;
;;2025120718;;;;;;;0,06922;0,1099769;;;817;Quarter-hourly average price final;;;90.89;2025-12-07T18:00:00+01:00;;;69.22;69,22;;;
;;2025120719;;;;;;;0,08095;0,121726;;;817;Quarter-hourly average price final;;;100.6;2025-12-07T19:00:00+01:00;;;80.95;80,95;;;
;;2025120720;;;;;;;0,0888;0,129712;;;817;Quarter-hourly average price final;;;107.2;2025-12-07T20:00:00+01:00;;;88.8;88,8;;;
;;2025120721;;;;;;;0,094;0,1272678;;;817;Quarter-hourly average price final;;;105.18;2025-12-07T21:00:00+01:00;;;94;94,00;;;
;;2025120722;;;;;;;0,08502;0,1134012;;;817;Quarter-hourly average price final;;;93.72;2025-12-07T22:00:00+01:00;;;85.02;85,02;;;
;;2025120723;;;;;;;0,0761;0,1045198;;;817;Quarter-hourly average price final;;;86.38;2025-12-07T23:00:00+01:00;;;76.1;76,1;;;
;;2025120800;;;;;;;0,07202;0,107932;;;817;Quarter-hourly average price final;;;89.2;2025-12-08T00:00:00+01:00;;;72.02;72,02;;;
;;2025120801;;;;;;;0,0705;0,1014101;;;817;Quarter-hourly average price final;;;83.81;2025-12-08T01:00:00+01:00;;;70.5;70,5;;;
;;2025120802;;;;;;;0,05553;0,0888624;;;817;Quarter-hourly average price final;;;73.44;2025-12-08T02:00:00+01:00;;;55.53;55,53;;;
;;2025120803;;;;;;;0,05;0,0877855;;;817;Quarter-hourly average price final;;;72.55;2025-12-08T03:00:00+01:00;;;50;50,00;;;
;;2025120804;;;;;;;0,04704;0,0880154;;;817;Quarter-hourly average price final;;;72.74;2025-12-08T04:00:00+01:00;;;47.04;47,04;;;
;;2025120805;;;;;;;0,05;0,0892133;;;817;Quarter-hourly average price final;;;73.73;2025-12-08T05:00:00+01:00;;;50;50,00;;;
;;2025120806;;;;;;;0,04903;0,0903749;;;817;Quarter-hourly average price final;;;74.69;2025-12-08T06:00:00+01:00;;;49.03;49,03;;;
;;2025120807;;;;;;;0,0627;0,1039995;;;817;Quarter-hourly average price final;;;85.95;2025-12-08T07:00:00+01:00;;;62.7;62,7;;;
;;2025120808;;;;;;;0,07008;0,1025233;;;817;Quarter-hourly average price final;;;84.73;2025-12-08T08:00:00+01:00;;;70.08;70,08;;;
;;2025120809;;;;;;;0,0685;0,0812031;;;817;Quarter-hourly average price final;;;67.11;2025-12-08T09:00:00+01:00;;;68.5;68,5;;;
;;2025120810;;;;;;;0,03575;0,0596409;;;817;Quarter-hourly average price final;;;49.29;2025-12-08T10:00:00+01:00;;;35.75;35,75;;;
;;2025120811;;;;;;;0,02498;0,0565554;;;817;Quarter-hourly average price final;;;46.74;2025-12-08T11:00:00+01:00;;;24.98;24,98;;;
;;2025120812;;;;;;;0,02301;0,0541596;;;817;Quarter-hourly average price final;;;44.76;2025-12-08T12:00:00+01:00;;;23. Jan;23,01;;;
;;2025120813;;;;;;;0,01646;0,0463914;;;817;Quarter-hourly average price final;;;38.34;2025-12-08T13:00:00+01:00;;;16.46;16,46;;;
;;2025120814;;;;;;;0,01329;0,0480007;;;817;Quarter-hourly average price final;;;39.67;2025-12-08T14:00:00+01:00;;;13.29;13,29;;;
;;2025120815;;;;;;;0,02;0,0570999;;;817;Quarter-hourly average price final;;;47.19;2025-12-08T15:00:00+01:00;;;20;20,00;;;
;;2025120816;;;;;;;0,02081;0,0707608;;;817;Quarter-hourly average price final;;;58.48;2025-12-08T16:00:00+01:00;;;20.81;20,81;;;
;;2025120817;;;;;;;0,0685;0,1083555;;;817;Quarter-hourly average price final;;;89.55;2025-12-08T17:00:00+01:00;;;68.5;68,5;;;
;;2025120818;;;;;;;0,07705;0,1094687;;;817;Quarter-hourly average price final;;;90.47;2025-12-08T18:00:00+01:00;;;77.05;77,05;;;
;;2025120819;;;;;;;0,09083;0,1208306;;;817;Quarter-hourly average price final;;;99.86;2025-12-08T19:00:00+01:00;;;90.83;90,83;;;
;;2025120820;;;;;;;0,09587;0,1265781;;;817;Quarter-hourly average price final;;;104.61;2025-12-08T20:00:00+01:00;;;95.87;95,87;;;
;;2025120821;;;;;;;0,10001;0,1218107;;;817;Quarter-hourly average price final;;;100.67;2025-12-08T21:00:00+01:00;;;100.01;100,01;;;
;;2025120822;;;;;;;0,0879;0,1050401;;;817;Quarter-hourly average price final;;;86.81;2025-12-08T22:00:00+01:00;;;87.9;87,9;;;
;;2025120823;;;;;;;0,0767;0,0980221;;;817;Quarter-hourly average price final;;;81.01;2025-12-08T23:00:00+01:00;;;76.7;76,7;;;
;;2025120900;;;;;;;0,06;0,0913913;;;817;Quarter-hourly average price final;;;75.53;2025-12-09T00:00:00+01:00;;;60;60,00;;;
;;2025120901;;;;;;;0,0503;0,0848694;;;817;Quarter-hourly average price final;;;70.14;2025-12-09T01:00:00+01:00;;;50.3;50,3;;;
;;2025120902;;;;;;;0,045;0,0829697;;;817;Quarter-hourly average price final;;;68.57;2025-12-09T02:00:00+01:00;;;45;45,00;;;
;;2025120903;;;;;;;0,04485;0,0810942;;;817;Quarter-hourly average price final;;;67.02;2025-12-09T03:00:00+01:00;;;44.85;44,85;;;
;;2025120904;;;;;;;0,0365;0,0780329;;;817;Quarter-hourly average price final;;;64.49;2025-12-09T04:00:00+01:00;;;36.5;36,5;;;
;;2025120905;;;;;;;0,038;0,0847484;;;817;Quarter-hourly average price final;;;70.04;2025-12-09T05:00:00+01:00;;;38;38,00;;;
;;2025120906;;;;;;;0,05035;0,0926134;;;817;Quarter-hourly average price final;;;76.54;2025-12-09T06:00:00+01:00;;;50.35;50,35;;;
;;2025120907;;;;;;;0,0697;0,1061654;;;817;Quarter-hourly average price final;;;87.74;2025-12-09T07:00:00+01:00;;;69.7;69,7;;;
;;2025120908;;;;;;;0,08917;0,1153735;;;817;Quarter-hourly average price final;;;95.35;2025-12-09T08:00:00+01:00;;;89.17;89,17;;;
;;2025120909;;;;;;;0,08339;0,0906532;;;817;Quarter-hourly average price final;;;74.92;2025-12-09T09:00:00+01:00;;;83.39;83,39;;;
;;2025120910;;;;;;;0,05257;0,0627506;;;817;Quarter-hourly average price final;;;51.86;2025-12-09T10:00:00+01:00;;;52.57;52,57;;;
;;2025120911;;;;;;;0,01679;0,0361548;;;817;Quarter-hourly average price final;;;29.88;2025-12-09T11:00:00+01:00;;;16.79;16,79;;;
;;2025120912;;;;;;;0,00111;0,0346544;;;817;Quarter-hourly average price final;;;28.64;2025-12-09T12:00:00+01:00;;;Nov 19;1,11;;;
;;2025120913;;;;;;;0,00111;0,0349327;;;817;Quarter-hourly average price final;;;28.87;2025-12-09T13:00:00+01:00;;;Nov 52;1,11;;;
;;2025120914;;;;;;;0,01009;0,039688;;;817;Quarter-hourly average price final;;;32.8;2025-12-09T14:00:00+01:00;;;10. Sep;10,09;;;
;;2025120915;;;;;;;0,02501;0,0642389;;;817;Quarter-hourly average price final;;;53.09;2025-12-09T15:00:00+01:00;;;25. Jan;25,01;;;
;;2025120916;;;;;;;0,05012;0,1004058;;;817;Quarter-hourly average price final;;;82.98;2025-12-09T16:00:00+01:00;;;50.12;50,12;;;
;;2025120917;;;;;;;0,07994;0,1276066;;;817;Quarter-hourly average price final;;;105.46;2025-12-09T17:00:00+01:00;;;79.94;79,94;;;
;;2025120918;;;;;;;0,1;0,1443046;;;817;Quarter-hourly average price final;;;119.26;2025-12-09T18:00:00+01:00;;;100;100,00;;;
;;2025120919;;;;;;;0,108;0,1588246;;;817;Quarter-hourly average price final;;;131.26;2025-12-09T19:00:00+01:00;;;108;108,00;;;
;;2025120920;;;;;;;0,12427;0,1676092;;;817;Quarter-hourly average price final;;;138.52;2025-12-09T20:00:00+01:00;;;124.27;124,27;;;
;;2025120921;;;;;;;0,145;0,1712392;;;817;Quarter-hourly average price final;;;141.52;2025-12-09T21:00:00+01:00;;;145;145,00;;;
;;2025120922;;;;;;;0,10694;0,1368026;;;817;Quarter-hourly average price final;;;113.06;2025-12-09T22:00:00+01:00;;;106.94;106,94;;;
;;2025120923;;;;;;;0,10255;0,1225488;;;817;Quarter-hourly average price final;;;101.28;2025-12-09T23:00:00+01:00;;;102.55;102,55;;;
;;2025121000;;;;;;;0,10001;0,1252108;;;817;Quarter-hourly average price final;;;103.48;2025-12-10T00:00:00+01:00;;;100.01;100,01;;;
;;2025121001;;;;;;;0,09;0,1150347;;;817;Quarter-hourly average price final;;;95.07;2025-12-10T01:00:00+01:00;;;90;90,00;;;
;;2025121002;;;;;;;0,08686;0,115313;;;817;Quarter-hourly average price final;;;95.3;2025-12-10T02:00:00+01:00;;;86.86;86,86;;;
;;2025121003;;;;;;;0,082;0,1123001;;;817;Quarter-hourly average price final;;;92.81;2025-12-10T03:00:00+01:00;;;82;82,00;;;
;;2025121004;;;;;;;0,08308;0,1153856;;;817;Quarter-hourly average price final;;;95.36;2025-12-10T04:00:00+01:00;;;83.08;83,08;;;
;;2025121005;;;;;;;0,085;0,1160148;;;817;Quarter-hourly average price final;;;95.88;2025-12-10T05:00:00+01:00;;;85;85,00;;;
;;2025121006;;;;;;;0,08982;0,1240613;;;817;Quarter-hourly average price final;;;102.53;2025-12-10T06:00:00+01:00;;;89.82;89,82;;;
;;2025121007;;;;;;;0,10108;0,1402148;;;817;Quarter-hourly average price final;;;115.88;2025-12-10T07:00:00+01:00;;;101.08;101,08;;;
;;2025121008;;;;;;;0,11035;0,1516977;;;817;Quarter-hourly average price final;;;125.37;2025-12-10T08:00:00+01:00;;;110.35;110,35;;;
;;2025121009;;;;;;;0,11214;0,1458897;;;817;Quarter-hourly average price final;;;120.57;2025-12-10T09:00:00+01:00;;;112.14;112,14;;;
;;2025121010;;;;;;;0,1085;0,137456;;;817;Quarter-hourly average price final;;;113.6;2025-12-10T10:00:00+01:00;;;108.5;108,5;;;
;;2025121011;;;;;;;0,10218;0,1333904;;;817;Quarter-hourly average price final;;;110.24;2025-12-10T11:00:00+01:00;;;102.18;102,18;;;
;;2025121012;;;;;;;0,0995;0,1304017;;;817;Quarter-hourly average price final;;;107.77;2025-12-10T12:00:00+01:00;;;99.5;99,5;;;
;;2025121013;;;;;;;0,09742;0,1294216;;;817;Quarter-hourly average price final;;;106.96;2025-12-10T13:00:00+01:00;;;97.42;97,42;;;
;;2025121014;;;;;;;0,097;0,1302202;;;817;Quarter-hourly average price final;;;107.62;2025-12-10T14:00:00+01:00;;;97;97,00;;;
;;2025121015;;;;;;;0,0995;0,135278;;;817;Quarter-hourly average price final;;;111.8;2025-12-10T15:00:00+01:00;;;99.5;99,5;;;
;;2025121016;;;;;;;0,10108;0,1491446;;;817;Quarter-hourly average price final;;;123.26;2025-12-10T16:00:00+01:00;;;101.08;101,08;;;
;;2025121017;;;;;;;0,11035;0,1623699;;;817;Quarter-hourly average price final;;;134.19;2025-12-10T17:00:00+01:00;;;110.35;110,35;;;
;;2025121018;;;;;;;0,11598;0,1651045;;;817;Quarter-hourly average price final;;;136.45;2025-12-10T18:00:00+01:00;;;115.98;115,98;;;
;;2025121019;;;;;;;0,11689;0,1669437;;;817;Quarter-hourly average price final;;;137.97;2025-12-10T19:00:00+01:00;;;116.89;116,89;;;
;;2025121020;;;;;;;0,12332;0,1716022;;;817;Quarter-hourly average price final;;;141.82;2025-12-10T20:00:00+01:00;;;123.32;123,32;;;
;;2025121021;;;;;;;0,12332;0,1645721;;;817;Quarter-hourly average price final;;;136.01;2025-12-10T21:00:00+01:00;;;123.32;123,32;;;
;;2025121022;;;;;;;0,11694;0,14883;;;817;Quarter-hourly average price final;;;123;2025-12-10T22:00:00+01:00;;;116.94;116,94;;;
;;2025121023;;;;;;;0,10272;0,1317327;;;817;Quarter-hourly average price final;;;108.87;2025-12-10T23:00:00+01:00;;;102.72;102,72;;;
;;2025121100;;;;;;;0,11274;0,1332331;;;817;Quarter-hourly average price final;;;110.11;2025-12-11T00:00:00+01:00;;;112.74;112,74;;;
;;2025121101;;;;;;;0,09938;0,1219317;;;817;Quarter-hourly average price final;;;100.77;2025-12-11T01:00:00+01:00;;;99.38;99,38;;;
;;2025121102;;;;;;;0,09629;0,1212541;;;817;Quarter-hourly average price final;;;100.21;2025-12-11T02:00:00+01:00;;;96.29;96,29;;;
;;2025121103;;;;;;;0,08345;0,1115741;;;817;Quarter-hourly average price final;;;92.21;2025-12-11T03:00:00+01:00;;;83.45;83,45;;;
;;2025121104;;;;;;;0,081;0,1093235;;;817;Quarter-hourly average price final;;;90.35;2025-12-11T04:00:00+01:00;;;81;81,00;;;
;;2025121105;;;;;;;0,081;0,1109933;;;817;Quarter-hourly average price final;;;91.73;2025-12-11T05:00:00+01:00;;;81;81,00;;;
;;2025121106;;;;;;;0,09;0,1242428;;;817;Quarter-hourly average price final;;;102.68;2025-12-11T06:00:00+01:00;;;90;90,00;;;
;;2025121107;;;;;;;0,1025;0,1499674;;;817;Quarter-hourly average price final;;;123.94;2025-12-11T07:00:00+01:00;;;102.5;102,5;;;
;;2025121108;;;;;;;0,1195;0,1602766;;;817;Quarter-hourly average price final;;;132.46;2025-12-11T08:00:00+01:00;;;119.5;119,5;;;
;;2025121109;;;;;;;0,11394;0,1467488;;;817;Quarter-hourly average price final;;;121.28;2025-12-11T09:00:00+01:00;;;113.94;113,94;;;
;;2025121110;;;;;;;0,0998;0,1176967;;;817;Quarter-hourly average price final;;;97.27;2025-12-11T10:00:00+01:00;;;99.8;99,8;;;
;;2025121111;;;;;;;0,08212;0,1094445;;;817;Quarter-hourly average price final;;;90.45;2025-12-11T11:00:00+01:00;;;82.12;82,12;;;
;;2025121112;;;;;;;0,079;0,1073875;;;817;Quarter-hourly average price final;;;88.75;2025-12-11T12:00:00+01:00;;;79;79,00;;;
;;2025121113;;;;;;;0,07511;0,106964;;;817;Quarter-hourly average price final;;;88.4;2025-12-11T13:00:00+01:00;;;75.11;75,11;;;
;;2025121114;;;;;;;0,075;0,1049675;;;817;Quarter-hourly average price final;;;86.75;2025-12-11T14:00:00+01:00;;;75;75,00;;;
;;2025121115;;;;;;;0,07524;0,1081982;;;817;Quarter-hourly average price final;;;89.42;2025-12-11T15:00:00+01:00;;;75.24;75,24;;;
;;2025121116;;;;;;;0,0774;0,1280664;;;817;Quarter-hourly average price final;;;105.84;2025-12-11T16:00:00+01:00;;;77.4;77,4;;;
;;2025121117;;;;;;;0,09938;0,1538878;;;817;Quarter-hourly average price final;;;127.18;2025-12-11T17:00:00+01:00;;;99.38;99,38;;;
;;2025121118;;;;;;;0,105;0,1511774;;;817;Quarter-hourly average price final;;;124.94;2025-12-11T18:00:00+01:00;;;105;105,00;;;
;;2025121119;;;;;;;0,11322;0,1578203;;;817;Quarter-hourly average price final;;;130.43;2025-12-11T19:00:00+01:00;;;113.22;113,22;;;
;;2025121120;;;;;;;0,12479;0,166133;;;817;Quarter-hourly average price final;;;137.3;2025-12-11T20:00:00+01:00;;;124.79;124,79;;;
;;2025121121;;;;;;;0,12294;0,1562352;;;817;Quarter-hourly average price final;;;129.12;2025-12-11T21:00:00+01:00;;;122.94;122,94;;;
;;2025121122;;;;;;;0,11274;0,1361129;;;817;Quarter-hourly average price final;;;112.49;2025-12-11T22:00:00+01:00;;;112.74;112,74;;;
;;2025121123;;;;;;;0,1;0,124993;;;817;Quarter-hourly average price final;;;103.3;2025-12-11T23:00:00+01:00;;;100;100,00;;;
;;2025121200;;;;;;;0,09901;0,1228513;;;817;Quarter-hourly average price final;;;101.53;2025-12-12T00:00:00+01:00;;;99.01;99,01;;;
;;2025121201;;;;;;;0,08421;0,1090694;;;817;Quarter-hourly average price final;;;90.14;2025-12-12T01:00:00+01:00;;;84.21;84,21;;;
;;2025121202;;;;;;;0,07914;0,1049796;;;817;Quarter-hourly average price final;;;86.76;2025-12-12T02:00:00+01:00;;;79.14;79,14;;;
;;2025121203;;;;;;;0,07524;0,1036123;;;817;Quarter-hourly average price final;;;85.63;2025-12-12T03:00:00+01:00;;;75.24;75,24;;;
;;2025121204;;;;;;;0,07524;0,103576;;;817;Quarter-hourly average price final;;;85.6;2025-12-12T04:00:00+01:00;;;75.24;75,24;;;
;;2025121205;;;;;;;0,0775;0,1116588;;;817;Quarter-hourly average price final;;;92.28;2025-12-12T05:00:00+01:00;;;77.5;77,5;;;
;;2025121206;;;;;;;0,08851;0,1242307;;;817;Quarter-hourly average price final;;;102.67;2025-12-12T06:00:00+01:00;;;88.51;88,51;;;
;;2025121207;;;;;;;0,09653;0,1416063;;;817;Quarter-hourly average price final;;;117.03;2025-12-12T07:00:00+01:00;;;96.53;96,53;;;
;;2025121208;;;;;;;0,11666;0,1641728;;;817;Quarter-hourly average price final;;;135.68;2025-12-12T08:00:00+01:00;;;116.66;116,66;;;
;;2025121209;;;;;;;0,12128;0,154759;;;817;Quarter-hourly average price final;;;127.9;2025-12-12T09:00:00+01:00;;;121.28;121,28;;;
;;2025121210;;;;;;;0,1085;0,1441836;;;817;Quarter-hourly average price final;;;119.16;2025-12-12T10:00:00+01:00;;;108.5;108,5;;;
;;2025121211;;;;;;;0,1085;0,1392105;;;817;Quarter-hourly average price final;;;115.05;2025-12-12T11:00:00+01:00;;;108.5;108,5;;;
;;2025121212;;;;;;;0,10126;0,1323377;;;817;Quarter-hourly average price final;;;109.37;2025-12-12T12:00:00+01:00;;;101.26;101,26;;;
;;2025121213;;;;;;;0,09901;0,1296878;;;817;Quarter-hourly average price final;;;107.18;2025-12-12T13:00:00+01:00;;;99.01;99,01;;;
;;2025121214;;;;;;;0,09804;0,1299056;;;817;Quarter-hourly average price final;;;107.36;2025-12-12T14:00:00+01:00;;;98.04;98,04;;;
;;2025121215;;;;;;;0,09137;0,1262756;;;817;Quarter-hourly average price final;;;104.36;2025-12-12T15:00:00+01:00;;;91.37;91,37;;;
;;2025121216;;;;;;;0,091;0,1335114;;;817;Quarter-hourly average price final;;;110.34;2025-12-12T16:00:00+01:00;;;91;91,00;;;
;;2025121217;;;;;;;0,09987;0,1440868;;;817;Quarter-hourly average price final;;;119.08;2025-12-12T17:00:00+01:00;;;99.87;99,87;;;
;;2025121218;;;;;;;0,1097;0,1516614;;;817;Quarter-hourly average price final;;;125.34;2025-12-12T18:00:00+01:00;;;109.7;109,7;;;
;;2025121219;;;;;;;0,11027;0,1480919;;;817;Quarter-hourly average price final;;;122.39;2025-12-12T19:00:00+01:00;;;110.27;110,27;;;
;;2025121220;;;;;;;0,1095;0,1470634;;;817;Quarter-hourly average price final;;;121.54;2025-12-12T20:00:00+01:00;;;109.5;109,5;;;
;;2025121221;;;;;;;0,1095;0,1409166;;;817;Quarter-hourly average price final;;;116.46;2025-12-12T21:00:00+01:00;;;109.5;109,5;;;
;;2025121222;;;;;;;0,1;0,1256585;;;817;Quarter-hourly average price final;;;103.85;2025-12-12T22:00:00+01:00;;;100;100,00;;;
;;2025121223;;;;;;;0,09653;0,1155792;;;817;Quarter-hourly average price final;;;95.52;2025-12-12T23:00:00+01:00;;;96.53;96,53;;;
;;2025121300;;;;;;;0,09803;0,1200562;;;817;Quarter-hourly average price final;;;99.22;2025-12-13T00:00:00+01:00;;;98.03;98,03;;;
;;2025121301;;;;;;;0,0875;0,1085249;;;817;Quarter-hourly average price final;;;89.69;2025-12-13T01:00:00+01:00;;;87.5;87,5;;;
;;2025121302;;;;;;;0,0752;0,1018941;;;817;Quarter-hourly average price final;;;84.21;2025-12-13T02:00:00+01:00;;;75.2;75,2;;;
;;2025121303;;;;;;;0,0701;0,0981552;;;817;Quarter-hourly average price final;;;81.12;2025-12-13T03:00:00+01:00;;;70.1;70,1;;;
;;2025121304;;;;;;;0,06827;0,0948519;;;817;Quarter-hourly average price final;;;78.39;2025-12-13T04:00:00+01:00;;;68.27;68,27;;;
;;2025121305;;;;;;;0,065;0,0981068;;;817;Quarter-hourly average price final;;;81.08;2025-12-13T05:00:00+01:00;;;65;65,00;;;
;;2025121306;;;;;;;0,06971;0,1009624;;;817;Quarter-hourly average price final;;;83.44;2025-12-13T06:00:00+01:00;;;69.71;69,71;;;
;;2025121307;;;;;;;0,07412;0,1087185;;;817;Quarter-hourly average price final;;;89.85;2025-12-13T07:00:00+01:00;;;74.12;74,12;;;
